id,taxpayer_number,taxpayer_name,taxpayer_address,taxpayer_city,taxpayer_state,taxpayer_zip,taxpayer_county,location_number,location_name,location_address,location_city,location_state,location_zip,location_county,tabc_permit_number,responsibility_begin_date,responsibility_end_date,obligation_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,latitude,longitude,geocoding_confidence,data_quality_score,is_active,last_updated,created_at,full_address,concept_primary,concept_secondary,concept_confidence,concept_source,population_1_mile,drinking_age_1_mile,population_3_mile,drinking_age_3_mile,population_5_mile,drinking_age_5_mile,population_10_mile,drinking_age_10_mile,square_footage,square_footage_source,square_footage_confidence
row-wjxc~3djn-5cmx,32016383674,"KIRAN'S RESTAURANT, INC.",138 GLYNN WAY DR,HOUSTON,TX,77056,101,1,KIRAN'S RESTAURANT,4100 WESTHEIMER RD STE 151,HOUSTON,TX,77027,101,MB577958,,,,0.0,0.0,0.0,0.0,54067.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4100 WESTHEIMER RD STE 151, HOUSTON, TX 77027",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-pr5q_gfk6~6smp,32039529030,LA RAYA DEL ROCK CORPORATION,4563 BRIGHTON LN,EL PASO,TX,79902,71,2,LA RAYA DEL ROCK CORPORATION,11395 JAMES WATT DR,EL PASO,TX,79936,71,MB888862,,,,0.0,0.0,0.0,0.0,19126.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"11395 JAMES WATT DR, EL PASO, TX 79936",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vfej~gswt~7234,17427540780,THE HOUSTON CHEESECAKE FACTORY CORPORATION,26901 MALIBU HILLS RD,CALABASAS HLS,CA,91301,0,23,THE HOUSTON CHEESECAKE FACTORY CORPORATION,2901 S CAPITAL OF TEXAS HWY SPC G02B,AUSTIN,TX,78746,227,MB916560,,,,0.0,0.0,0.0,0.0,56255.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2901 S CAPITAL OF TEXAS HWY SPC G02B, AUSTIN, TX 78746",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-smsm.j54s-56u5,16114310952,"MAUDIE'S AT SHADY HOLLOW, L.P.",800 S LAMAR BLVD,AUSTIN,TX,78704,227,1,MAUDIE'S HACIENDA,9911 BRODIE LN STE 900,AUSTIN,TX,78748,227,MB540123,,,,0.0,0.0,0.0,0.0,77197.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9911 BRODIE LN STE 900, AUSTIN, TX 78748",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-nhfs-ytev-gcy8,12632110941,"URICK'S, INC.",12650 TELGE RD,CYPRESS,TX,77429,101,1,MAC'S SPORTS BAR & GRILL,12650 TELGE RD,CYPRESS,TX,77429,101,MB708439,,,,0.0,0.0,0.0,0.0,69323.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"12650 TELGE RD, CYPRESS, TX 77429",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8urp.tvtf-3zpa,12028598212,"THE JALAPENO TREE- JACKSONVILLE PRIVATE CLUB, INC.",1131 ROCKINGHAM DR STE 250,RICHARDSON,TX,75080,57,1,THE JALAPENO TREE - JACKSONVILLE PRIVATE CLUB,1427 E RUSK ST,JACKSONVILLE,TX,75766,37,N 613784,,,,0.0,0.0,0.0,0.0,7418.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1427 E RUSK ST, JACKSONVILLE, TX 75766",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-r6mc-3u8e-cwce,12035151690,FRUITION RESTAURANTS LLP,2707 MAIN ST,DALLAS,TX,75226,57,1,TWISTED ROOT BURGER COMPANY,2615 COMMERCE ST,DALLAS,TX,75226,57,MB623025,,,,0.0,0.0,0.0,0.0,2420.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2615 COMMERCE ST, DALLAS, TX 75226",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-s9gk-jrfw-frtd,17432428575,KINDRED REAL ESTATE INVESTMENTS L.P.,5247 S GENERAL BRUCE DR,TEMPLE,TX,76502,14,1,HOLIDAY INN TEMPLE,5247 S GENERAL BRUCE DR,TEMPLE,TX,76502,14,MB700363,,,,0.0,0.0,0.0,0.0,10210.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5247 S GENERAL BRUCE DR, TEMPLE, TX 76502",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-dmk7-m5rq-2f4u,32044594870,"CASTILLO TRES GENERACIONES, LLC",PO BOX 3465,SAN ANGELO,TX,76902,226,2,FAT BOSS'S PUB,216 PINE ST,ABILENE,TX,79601,221,MB817820,,,,0.0,0.0,0.0,0.0,31302.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"216 PINE ST, ABILENE, TX 79601",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-e5re_6qts-4xcg,17460634649,NOLAN D PICKETT POST NO. 5621 VETERANS OF FOREIGN,PO BOX 668,LIBERTY,TX,77575,146,1,NOLAN D PICKETT POST #5621,1520 N MAIN ST,LIBERTY,TX,77575,146,NE267032,,,,0.0,0.0,0.0,0.0,14134.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1520 N MAIN ST, LIBERTY, TX 77575",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zewv-sspt~kbk9,11342207468,"AYANDS, INC.",3205 HEMPHILL ST,FORT WORTH,TX,76110,220,1,LA PLAYA MAYA WEST SIDE,6209 SUNSET DR,FORT WORTH,TX,76116,220,MB486714,,,,0.0,0.0,0.0,0.0,15954.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6209 SUNSET DR, FORT WORTH, TX 76116",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-i8t4~bmha.4m9f,32037823724,"STEPHAN PYLES RESTAURANTS II, LLC",2330 FLORA ST STE 150,DALLAS,TX,75201,57,1,SAMAR BY STEPHAN PYLES,2100 ROSS AVE STE 100,DALLAS,TX,75201,57,MB720800,,,,0.0,0.0,0.0,0.0,302.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2100 ROSS AVE STE 100, DALLAS, TX 75201",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-dqkh_djc7_6r34,32050415788,10712 ENTERTAINMENT LLC,PO BOX 6067,LEANDER,TX,78645,227,1,10712 ENTERTAINMENT LLC,110 W CENTER ST,KYLE,TX,78640,105,MB888877,,,,0.0,0.0,0.0,0.0,14440.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"110 W CENTER ST, KYLE, TX 78640",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ex49~kyiu_25pt,12036000938,"ALAMOWING WACO, L.L.C.",120 CHULA VIS,HOLLYWOOD PK,TX,78232,15,1,BUFFALO WILD WINGS,4225 FRANKLIN AVE,WACO,TX,76710,161,MB618260,,,,0.0,0.0,0.0,0.0,30558.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4225 FRANKLIN AVE, WACO, TX 76710",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-z3mf-hv87_tfvi,13714470963,"CHICAGO PIZZA HOSPITALITY HOLDING, INC.",7755 CENTER AVE STE 300,HUNTINGTN BCH,CA,92647,0,8,BJ'S RESTAURANTS INC,2231 HIGHWAY 6,SUGAR LAND,TX,77478,79,MB577731,,,,0.0,0.0,0.0,0.0,78943.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2231 HIGHWAY 6, SUGAR LAND, TX 77478",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-txuc_jiiq-hqvt,12000493127,"TEXAS BIG WINGS, INC.",5500 WAYZATA BLVD STE 1600,MINNEAPOLIS,MN,55416,0,18,BUFFALO WILD WINGS GRILL & BAR #157,5908 QUEBEC ST,FORT WORTH,TX,76135,220,MB671145,,,,0.0,0.0,0.0,0.0,61630.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5908 QUEBEC ST, FORT WORTH, TX 76135",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xmtz-nugj.vgvk,32030943503,JACKO'S INTEREST LLC,1202 HAWKHILL DR,FRIENDSWOOD,TX,77546,84,2,JACK'S GARAGE,100 PERKINS AVE STE A,LEAGUE CITY,TX,77573,84,MB688015,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"100 PERKINS AVE STE A, LEAGUE CITY, TX 77573",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-w47m.3q2j.whva,32054684520,ANGRY OWL GRILL LLC,630 COEUR DALENE CIR,EL PASO,TX,79922,71,1,ANGRY OWL GRILL & CANTINA,4799 N MESA ST,EL PASO,TX,79912,71,MB891569,,,,0.0,0.0,0.0,0.0,32984.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4799 N MESA ST, EL PASO, TX 79912",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5vdf-484e.e9ee,17521936322,"300, INC.",7313 BELL CREEK RD,MECHANICSVLLE,VA,23111,0,9,AMF WINDFERN LANES,14441 NORTHWEST FWY,HOUSTON,TX,77040,101,MB113437,,,,0.0,0.0,0.0,0.0,21201.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"14441 NORTHWEST FWY, HOUSTON, TX 77040",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ijpv_3kw8-e3wg,17602881314,"MOODY GARDENS, INC.",1 HOPE BLVD,GALVESTON,TX,77554,84,8,MOODY GARDENS GOLF COURSE,1700 SYDNOR LN,GALVESTON,TX,77554,84,MB690817,,,,0.0,0.0,0.0,0.0,7493.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1700 SYDNOR LN, GALVESTON, TX 77554",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-58qc-i2vp_3ika,32058837546,"D & J FIREWALKERS, LLC",807 ECR 7260,LUBBOCK,TX,79404,152,1,PUB 50,5001 AVENUE Q STE B,LUBBOCK,TX,79412,152,MB930238,,,,0.0,0.0,0.0,0.0,28026.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5001 AVENUE Q STE B, LUBBOCK, TX 79412",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-tmdk~akrr.8jmh,32033642284,TY VAN TRAN,1718 GALAHAD LN,ARLINGTON,TX,76014,220,1,KIM HONG RESTAURANT,2535 E ARKANSAS LN STE 335,ARLINGTON,TX,76010,220,MB701280,,,,0.0,0.0,0.0,0.0,857.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2535 E ARKANSAS LN STE 335, ARLINGTON, TX 76010",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rw48.akri~5d36,17529075552,CLEBURNE SECOND CHANCES,3121 N MAIN ST,CLEBURNE,TX,76033,126,1,CHANCES NITE CLUB,3121 N MAIN ST,CLEBURNE,TX,76033,126,N 496571,,,,0.0,0.0,0.0,0.0,41905.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3121 N MAIN ST, CLEBURNE, TX 76033",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-akjx-njiz~hzxm,17521901177,"FOOD CATERING, INC.",4115 LOMO ALTO DR,DALLAS,TX,75219,57,3,FOOD COMPANY,4115 LOMO ALTO DR,DALLAS,TX,75219,57,MB470310,,,,0.0,0.0,0.0,0.0,64393.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4115 LOMO ALTO DR, DALLAS, TX 75219",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9s7z-99sq-7fw5,17528477205,"SPRING CREEK BARBEQUE #2, LTD.",2340 W INTERSTATE 20 STE 100,ARLINGTON,TX,76017,220,3,SPRING CREEK BARBEQUE-TYLER,5810 S BROADWAY AVE,TYLER,TX,75703,212,RM705536,,,,0.0,0.0,0.0,0.0,887.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5810 S BROADWAY AVE, TYLER, TX 75703",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-kf3w-33tn~c6fy,32041122584,RAMIRO V TORRES,2511 MATHIS RD,MANSFIELD,TX,76063,126,1,EL R 1,3404 N MAIN ST,FORT WORTH,TX,76106,220,MB755102,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3404 N MAIN ST, FORT WORTH, TX 76106",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ts4r.33sy-ep4i,17528449873,"NO FRILLS GRILL, INC.",1550 EASTCHASE PKWY STE 1200,FORT WORTH,TX,76120,220,1,NO FRILLS GRILL,1550 EASTCHASE PKWY STE 1200,FORT WORTH,TX,76120,220,MB466545,,,,0.0,0.0,0.0,0.0,72250.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1550 EASTCHASE PKWY STE 1200, FORT WORTH, TX 76120",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xc6d-6uqc-hzca,12027273320,JALISCO RANCH CLUB NP,105 ABNER JACKSON PKWY,LAKE JACKSON,TX,77566,20,1,JALISCO RANCH CLUB,105 ABNER JACKSON PKWY,LAKE JACKSON,TX,77566,20,N 610300,,,,0.0,0.0,0.0,0.0,43098.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"105 ABNER JACKSON PKWY, LAKE JACKSON, TX 77566",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-39cn.e9fp~babw,32009226666,DON L WEBB,4115 N CEDAR CIRCLE DR,DALLAS,TX,75237,57,5,WEBB'S BAR & GRILL,2224 E AIRPORT FWY,IRVING,TX,75062,57,MB134750,,,,0.0,0.0,0.0,0.0,12712.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2224 E AIRPORT FWY, IRVING, TX 75062",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zy42_tzwu-btve,17215662176,ABUELO'S BEVERAGE CORPORATION,4413 82ND ST STE 250,LUBBOCK,TX,79424,152,10,ABUELO'S BEVERAGE CORPORATION,3701 DALLAS PKWY,PLANO,TX,75093,43,RM612063,,,,0.0,0.0,0.0,0.0,28390.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3701 DALLAS PKWY, PLANO, TX 75093",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-aikn-z6uk-qsyu,10618263684,"SAN ANTONIO STATS, LLC",4110 NACO PERRIN BLVD,SAN ANTONIO,TX,78217,15,1,STATS,4110 NACO PERRIN BLVD,SAN ANTONIO,TX,78217,15,MB542694,,,,0.0,0.0,0.0,0.0,22899.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4110 NACO PERRIN BLVD, SAN ANTONIO, TX 78217",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-p77t-sgg3-6ri3,15223535269,MERRITT HOSPITALITY LLC,101 MERRITT 7 STE 1,NORWALK,CT,06851,0,4,LE MERIDIEN,13402 NOEL RD,DALLAS,TX,75240,57,RM998834,,,,0.0,0.0,0.0,0.0,34749.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"13402 NOEL RD, DALLAS, TX 75240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-86y4_jzkv.56yd,17604854111,"SALTGRASS, INC.",1510 WEST LOOP S ATTN: TAX DEPT,HOUSTON,TX,77027,101,26,SALTGRASS STEAKHOUSE,520 MEYERLAND PLAZA MALL,HOUSTON,TX,77096,101,MB535563,,,,0.0,0.0,0.0,0.0,78297.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"520 MEYERLAND PLAZA MALL, HOUSTON, TX 77096",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qcj6_y9am_wjq7,32040394408,"GV RESTAURANTS, LLC",2816 MAPLE CREEK DR,FORT WORTH,TX,76177,61,1,GERHARD'S,301 S OAK ST STE 200,ROANOKE,TX,76262,61,RM742162,,,,0.0,0.0,0.0,0.0,6101.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"301 S OAK ST STE 200, ROANOKE, TX 76262",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-usk7-fc7i~atrr,17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,54,OLIVE GARDEN OF TEXAS #1573,1700 N CENTRAL EXPY,MCKINNEY,TX,75070,43,RM567302,,,,0.0,0.0,0.0,0.0,15561.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1700 N CENTRAL EXPY, MCKINNEY, TX 75070",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ks5x_rayj.qmpb,17528943008,MANSFIELD BEVERAGE CLUB,4851 LYNDON B JOHNSON FWY STE 600,DALLAS,TX,75244,57,1,MANSFIELD NATIONAL GOLF CLUB,3750 NATIONAL PKWY,MANSFIELD,TX,76063,220,RM973989,,,,0.0,0.0,0.0,0.0,9417.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3750 NATIONAL PKWY, MANSFIELD, TX 76063",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9c2q_zmcq.ifbf,12008959731,"304 LICENSING SERVICES, INC.",700 N GRANT AVE STE 600,ODESSA,TX,79761,68,6,MCM GRANDE-DESOTO,1515 N INTERSTATE 35 E,DESOTO,TX,75115,57,RM700698,,,,0.0,0.0,0.0,0.0,18101.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1515 N INTERSTATE 35 E, DESOTO, TX 75115",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-763n_qui3.4m66,17527474856,"STANI, INC.",2525 CLARKSVILLE ST,PARIS,TX,75460,139,1,CAPIZZI'S ITALIAN KITCHEN,2525 CLARKSVILLE ST,PARIS,TX,75460,139,RM808788,,,,0.0,0.0,0.0,0.0,2557.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2525 CLARKSVILLE ST, PARIS, TX 75460",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-547j~nh7n-hawb,14812467331,SKILLMAN BEVERAGE CORP.,1551 N WATERFRONT PKWY STE 310,WICHITA,KS,67206,0,1,FOX AND HOUND ENGLISH PUB & GRILL,10051 WHITEHURST DR,DALLAS,TX,75243,57,N 501934,,,,0.0,0.0,0.0,0.0,63203.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10051 WHITEHURST DR, DALLAS, TX 75243",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-w2cf-s7zn.mu7t,32030881109,BRENDA BOTELLO,212 GLENN DR,CANYON LAKE,TX,78133,46,1,LAS BRISAS MEXICAN RESTAURANT,410 W MAIN ST,ROUND ROCK,TX,78664,246,MB826556,,,,0.0,0.0,0.0,0.0,1055.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"410 W MAIN ST, ROUND ROCK, TX 78664",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-acqv.cr2f.6waw,15215784578,"HOST SERVICES, INC.",6905 ROCKLEDGE DR C/O MS5-3,BETHESDA,MD,20817,0,17,HOST SERVICES INC,2141 S INTERNATIONAL PKWY,GRAPEVINE,TX,75261,220,MB232769,,,,0.0,0.0,0.0,0.0,60889.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2141 S INTERNATIONAL PKWY, GRAPEVINE, TX 75261",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-peci~qz54_kaw2,32049861829,KOSYS INVESTMENT INC,2625 OLD DENTON RD STE 456,CARROLLTON,TX,75007,57,1,L A BURGER,1017 E TRINITY MILLS RD STE 104,CARROLLTON,TX,75006,57,RM839503,,,,0.0,0.0,0.0,0.0,1460.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1017 E TRINITY MILLS RD STE 104, CARROLLTON, TX 75006",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-4dfb~zaim_5jd7,12088523894,"KU SUSHI PRIVATE CLUB, INC.",PO BOX 703165,DALLAS,TX,75370,57,1,KU SUSHI PRIVATE CLUB INC,11661 PRESTON RD STE 160,DALLAS,TX,75230,57,N 661384,,,,0.0,0.0,0.0,0.0,6849.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"11661 PRESTON RD STE 160, DALLAS, TX 75230",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2dqp~95wd~gztb,32049785457,ROWDY FOODS LLC,2409 LAWSON,KINGSLAND,TX,78639,150,1,CONCHO'S DOWNTOWN,125 E CONCHO AVE,SAN ANGELO,TX,76903,226,MB831030,,,,0.0,0.0,0.0,0.0,10201.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"125 E CONCHO AVE, SAN ANGELO, TX 76903",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8kgw_e9nt~p9ry,17526645050,"LITTLE MICHAEL'S, INC.",PO BOX 178,SANGER,TX,76266,61,4,MIGUELITOS,1412 N STEMMONS ST # 178,SANGER,TX,76266,61,RM684869,,,,0.0,0.0,0.0,0.0,16081.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1412 N STEMMONS ST # 178, SANGER, TX 76266",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-f5qr_d6c4-unxj,12029891384,"DOZO JAPANESE RESTAURANT, L.P.",10310 WESTPARK DR,HOUSTON,TX,77042,101,1,TOKYO ONE,2934 W SAM HOUSTON PKWY S,HOUSTON,TX,77042,101,MB618015,,,,0.0,0.0,0.0,0.0,6511.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2934 W SAM HOUSTON PKWY S, HOUSTON, TX 77042",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hb6n-5bw2_3af2,10616478755,"NORDSTROM RESTAURANT TEXAS, INC.",PO BOX 2229,SEATTLE,WA,98111,0,4,NORDSTROM MARKET PLACE CAFE,5220 ALPHA RD,DALLAS,TX,75240,57,RM768333,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5220 ALPHA RD, DALLAS, TX 75240",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5qj3~4vke~e6gx,17427823848,"SALC, INC.",755 CROSSOVER LN,MEMPHIS,TN,38117,0,6,"SALC, INC.",303 W 15TH ST,AUSTIN,TX,78701,227,MB424986,,,,0.0,0.0,0.0,0.0,22680.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"303 W 15TH ST, AUSTIN, TX 78701",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-62ib_izdg~ricf,32043688319,"TOSCH, INC.",3918 CARMEN AVE,RANCHO VIEJO,TX,78575,31,1,THE BAR,1900 N EXPRESSWAY STE G2,BROWNSVILLE,TX,78521,31,MB718322,,,,0.0,0.0,0.0,0.0,126201.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1900 N EXPRESSWAY STE G2, BROWNSVILLE, TX 78521",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-yb4q~h9t9~94mp,17528044617,"CLUB TEXAS TUX, INC.",711 E CAMP WISDOM RD ATTN:DEBORAH RATTER,DUNCANVILLE,TX,75116,57,1,CLUB TEXAS TUX INC,711 E CAMP WISDOM RD,DUNCANVILLE,TX,75116,57,N 448728,,,,0.0,0.0,0.0,0.0,66260.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"711 E CAMP WISDOM RD, DUNCANVILLE, TX 75116",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-77k9-mwb5~d9dn,32038541168,"CGP BALCONES BEVCO, LLC",5430 LYNDON B JOHNSON FWY STE 1400,DALLAS,TX,75240,57,1,BALCONES COUNTRY CLUB,8600 BALCONES CLUB DR,AUSTIN,TX,78750,227,MB724445,,,,0.0,0.0,0.0,0.0,26865.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8600 BALCONES CLUB DR, AUSTIN, TX 78750",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9kq6-g2ef.h4ks,32041977144,"RSGG GROUP, LLC",PO BOX 757,MCALLEN,TX,78505,108,1,CABRITOS NUEVO LEON,2200 W NOLANA AVE,MCALLEN,TX,78504,108,MB756062,,,,0.0,0.0,0.0,0.0,8116.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2200 W NOLANA AVE, MCALLEN, TX 78504",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-4k42.ppw6_x3jq,12646131420,"HRMA GROUP, LLC",24108 SOUTHWEST FWY,ROSENBERG,TX,77471,79,1,GRINGO'S MEXICAN KITCHEN NO 9,24108 SOUTHWEST FWY,ROSENBERG,TX,77471,79,MB722939,,,,0.0,0.0,0.0,0.0,81760.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"24108 SOUTHWEST FWY, ROSENBERG, TX 77471",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-dzzi_xme6_2uw9,15712224508,JIM HOGG COUNTY VAQUERO FESTIVAL ASSOCIATION,PO BOX 991,HEBBRONVILLE,TX,78361,124,3,VAQUERO FESTIVAL,1044 S STATE HIGHWAY 16,HEBBRONVILLE,TX,78361,124,TB417760,,,,0.0,0.0,0.0,0.0,17618.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1044 S STATE HIGHWAY 16, HEBBRONVILLE, TX 78361",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gz7s.2zjz_fbpy,32008018932,VICENTE SALDANA,8801 AIRLINE DR,HOUSTON,TX,77037,101,1,TIA PANCHA/LAS CUMBRES,8801 AIRLINE DR,HOUSTON,TX,77037,101,MB769545,,,,0.0,0.0,0.0,0.0,15589.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8801 AIRLINE DR, HOUSTON, TX 77037",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qqcs.47u4_sq9h,32055130671,"RP ENTERTAINMENT, LLC",701 W ELMS RD STE 320,KILLEEN,TX,76542,14,1,CODY'S,3310 S FORT HOOD ST,KILLEEN,TX,76542,14,MB886064,,,,0.0,0.0,0.0,0.0,45965.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3310 S FORT HOOD ST, KILLEEN, TX 76542",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
